,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
74,Will Smith_LAD,459.0,71.0,24,80.0,2.0,0.26,0.339,119,24.0,2.0,55.0,96.0,0.479,0.817,335,H,https://www.fantasypros.com/mlb/players/will-smith-c.php,,,,,,,,,,,,,,will-smith-c,"Will Smith (LAD - C,DH)",Will Smith,Smith,LAD,"C,DH",,.260|71R|24HR|80RBI|2SB,75.0,"Will Smith (LAD - C,DH)",23.0,150.0,75.5,19.9,55.0,-20.0,"Will Smith is the catcher you draft when you want productivity from the position but don't want to pay J.T. Realmuto's price. He bats in the middle of a stacked Dodgers lineup, driving in 87 runs and swatting 24 home runs. He is a solid producer who doesn't strike out a ton and makes good contact when he swings. Dave Roberts used him strategically as a DH, which gave the 27-year-old 578 plate appearances without him wearing down like catchers often do. Expect more of the same in 2023.","C,DH","Will Smith (LAD - C,DH)",".260|71R|24HR|80RBI|2SB
Will Smith is the catcher you draft when you want productivity from the position but don't want to pay J.T. Realmuto's price. He bats in the middle of a stacked Dodgers lineup, driving in 87 runs and swatting 24 home runs. He is a solid producer who doesn't strike out a ton and makes good contact when he swings. Dave Roberts used him strategically as a DH, which gave the 27-year-old 578 plate appearances without him wearing down like catchers often do. Expect more of the same in 2023.",86.0
75,Oneil Cruz_PIT,500.0,77.0,22,69.0,19.0,0.246,0.309,123,23.0,5.0,46.0,157.0,0.448,0.757,276,H,https://www.fantasypros.com/mlb/players/oneil-cruz-3b.php,,,,,,,,,,,,,,oneil-cruz-3b,Oneil Cruz (PIT - SS),Oneil Cruz,Cruz,PIT,SS,,.246|77R|22HR|69RBI|19SB,76.0,Oneil Cruz (PIT - SS),34.0,186.0,76.3,16.4,79.0,3.0,"Oneil Cruz headed to Triple-A following Spring Training because while the Pirates predictably floundered around the first one-third of the season. When Cruz did make it to Steel City, he struggled with strikeouts, sitting in the first percentile in K% at 34.9%. He countered that by being in the 100th percentile in maxEV when he made contact. Over the last month of the season, he showed some patience and ability to get on base, which allowed him to get 15 SB to go along with his 17 HR. A full season from Cruz has sky-high potential, but he still plays in Pittsburgh with little in the way of talent around him, especially if Bryan Reynolds leaves by trade.",SS,Oneil Cruz (PIT - SS),".246|77R|22HR|69RBI|19SB
Oneil Cruz headed to Triple-A following Spring Training because while the Pirates predictably floundered around the first one-third of the season. When Cruz did make it to Steel City, he struggled with strikeouts, sitting in the first percentile in K% at 34.9%. He countered that by being in the 100th percentile in maxEV when he made contact. Over the last month of the season, he showed some patience and ability to get on base, which allowed him to get 15 SB to go along with his 17 HR. A full season from Cruz has sky-high potential, but he still plays in Pittsburgh with little in the way of talent around him, especially if Bryan Reynolds leaves by trade.",183.0
76,Bryan Reynolds_PIT,560.0,85.0,24,77.0,7.0,0.273,0.346,153,28.0,5.0,63.0,136.0,0.47,0.816,364,H,https://www.fantasypros.com/mlb/players/bryan-reynolds.php,,,,,,,,,,,,,,bryan-reynolds,Bryan Reynolds (PIT - OF),Bryan Reynolds,Reynolds,PIT,OF,,.273|85R|24HR|77RBI|7SB,77.0,Bryan Reynolds (PIT - CF),37.0,123.0,76.3,13.8,81.0,4.0,"If anyone needs a change of scenery in order to maximize his talent, Bryan Reynolds is that guy. Pittsburgh has a good long history of trading great players once they reach arbitration, so chances are that he will don a different uniform come Opening Day. We can't blame the Pirates for Reynolds's increased K% (23.0) and decreased BB% (9.1%), but we certainly can put the onus on them for his putrid runs and RBI numbers. Reynolds hit 27 HR and slashed .262/.345/.461 and yet scored 74 runs and knocked in only 62. The 28-year-old is too talented to leave on the board, so fantasy managers can draft him and send a quick wish into the universe that he plays basically anywhere else in 2023.",OF,Bryan Reynolds (PIT - OF),".273|85R|24HR|77RBI|7SB
If anyone needs a change of scenery in order to maximize his talent, Bryan Reynolds is that guy. Pittsburgh has a good long history of trading great players once they reach arbitration, so chances are that he will don a different uniform come Opening Day. We can't blame the Pirates for Reynolds's increased K% (23.0) and decreased BB% (9.1%), but we certainly can put the onus on them for his putrid runs and RBI numbers. Reynolds hit 27 HR and slashed .262/.345/.461 and yet scored 74 runs and knocked in only 62. The 28-year-old is too talented to leave on the board, so fantasy managers can draft him and send a quick wish into the universe that he plays basically anywhere else in 2023.",56.0
77,Andres Gimenez_CLE,526.0,72.0,17,69.0,24.0,0.271,0.318,143,28.0,3.0,36.0,120.0,0.431,0.749,312,H,https://www.fantasypros.com/mlb/players/andres-giminez.php,,,,,,,,,,,,,,andres-giminez,Andres Gimenez (CLE - 2B),Andres Gimenez,Gimenez,CLE,2B,,.271|72R|17HR|69RBI|24SB,78.0,Andres Gimenez (CLE - 2B),38.0,117.0,76.7,12.1,82.0,4.0,"Andres Gimenez became the Guardians' everyday shortstop in 2022, and the 24-year-old is locked into that role for the foreseeable future thanks to his defense and ability to get on base. His .353 BABIP is unsustainable, so he will bat closer to his xBA of .257 than his .297 line from last year. What Gimenez offers is speed and a little pop at a scarce position in 2023. A 20/20 season is well in play.",2B,Andres Gimenez (CLE - 2B),".271|72R|17HR|69RBI|24SB
Andres Gimenez became the Guardians' everyday shortstop in 2022, and the 24-year-old is locked into that role for the foreseeable future thanks to his defense and ability to get on base. His .353 BABIP is unsustainable, so he will bat closer to his xBA of .257 than his .297 line from last year. What Gimenez offers is speed and a little pop at a scarce position in 2023. A 20/20 season is well in play.",124.0
78,Ryan Helsley_STL,,,7,,,,,47,,,,,,,301,P,https://www.fantasypros.com/mlb/players/ryan-helsley.php,65.0,83.0,4.0,26.0,3.1,1.13,22.0,26.0,63.0,0.0,3.0,0.0,11.49,ryan-helsley,Ryan Helsley (STL - RP),Ryan Helsley,Helsley,STL,RP,,4-3-26SV|3.10|1.13|11.49K9,79.0,Ryan Helsley (STL - RP),55.0,137.0,78.6,13.4,86.0,7.0,"Ryan Helsley used a devastating three-pitch combo to emerge as one of the top closers in baseball in the latter half of 2022. He added velocity to his fastball, resulting in a K/9 that jumped from 8.94 to 13.08 and grabbing 19 saves for the Red Birds. He should enter 2023 as the clear-cut closer in St. Louis, and if he continues to throw in the triple digits as often as he did last year, he can shore up your saves category while helping your ratios and strikeouts. He should easily be in the top 10 relief pitchers taken on draft day.",RP,Ryan Helsley (STL - RP),"4-3-26SV|3.10|1.13|11.49K9
Ryan Helsley used a devastating three-pitch combo to emerge as one of the top closers in baseball in the latter half of 2022. He added velocity to his fastball, resulting in a K/9 that jumped from 8.94 to 13.08 and grabbing 19 saves for the Red Birds. He should enter 2023 as the clear-cut closer in St. Louis, and if he continues to throw in the triple digits as often as he did last year, he can shore up your saves category while helping your ratios and strikeouts. He should easily be in the top 10 relief pitchers taken on draft day.",138.0
79,Jose Abreu_HOU,545.0,77.0,21,84.0,1.0,0.274,0.338,149,31.0,1.0,53.0,119.0,0.449,0.787,343,H,https://www.fantasypros.com/mlb/players/jose-dariel-abreu.php,,,,,,,,,,,,,,jose-dariel-abreu,"Jose Abreu (HOU - 1B,DH)",Jose Abreu,Abreu,HOU,"1B,DH",,.274|77R|21HR|84RBI|1SB,80.0,"Jose Abreu (HOU - 1B,DH)",41.0,112.0,79.9,12.5,80.0,0.0,"Jose Abreu signed a 3-year, $58.5 million with the Astros to serve as their first baseman. Entering his age-36 season, Abreu's Statcast page suggests that he is still a solid hitter, though there was a significant decrease in home runs, dropping from 30 to 15. So now the primary question is how much is his age impacting his power. His counting stats should get a boost, batting in one of the best lineups in baseball, and if his home runs correct at all, he will serve as a nice corner infield piece on fantasy squads.","1B,DH","Jose Abreu (HOU - 1B,DH)",".274|77R|21HR|84RBI|1SB
Jose Abreu signed a 3-year, $58.5 million with the Astros to serve as their first baseman. Entering his age-36 season, Abreu's Statcast page suggests that he is still a solid hitter, though there was a significant decrease in home runs, dropping from 30 to 15. So now the primary question is how much is his age impacting his power. His counting stats should get a boost, batting in one of the best lineups in baseball, and if his home runs correct at all, he will serve as a nice corner infield piece on fantasy squads.",71.0
80,Wander Franco_TB,542.0,81.0,13,69.0,12.0,0.282,0.338,153,34.0,6.0,46.0,66.0,0.441,0.779,380,H,https://www.fantasypros.com/mlb/players/wander-franco.php,,,,,,,,,,,,,,wander-franco,Wander Franco (TB - SS),Wander Franco,Franco,TB,SS,,.282|81R|13HR|69RBI|12SB,81.0,Wander Franco (TB - SS),48.0,127.0,81.5,15.4,88.0,7.0,"Wander Franco will only be 22 years old when the first pitch of the MLB season is thrown. This is important to remember coming off a disappointing 2022 campaign in which he only played 83 games due to hamstring and hamate bone injuries. When he is healthy, Franco offers all the potential in the world, and if he can get 600 plate appearances in 2023, he could be a league winner with his current ADP of 92. He doesn't strike out, will always hit for average, is a smart baserunner, and has fantastic raw power. With only 153 MLB games under his belt, he has yet to show all he is capable of, and it is worth it to chase his upside.",SS,Wander Franco (TB - SS),".282|81R|13HR|69RBI|12SB
Wander Franco will only be 22 years old when the first pitch of the MLB season is thrown. This is important to remember coming off a disappointing 2022 campaign in which he only played 83 games due to hamstring and hamate bone injuries. When he is healthy, Franco offers all the potential in the world, and if he can get 600 plate appearances in 2023, he could be a league winner with his current ADP of 92. He doesn't strike out, will always hit for average, is a smart baserunner, and has fantastic raw power. With only 153 MLB games under his belt, he has yet to show all he is capable of, and it is worth it to chase his upside.",51.0
81,Willy Adames_MIL,560.0,84.0,28,84.0,8.0,0.247,0.315,138,31.0,1.0,55.0,166.0,0.456,0.771,323,H,https://www.fantasypros.com/mlb/players/willy-adames.php,,,,,,,,,,,,,,willy-adames,Willy Adames (MIL - SS),Willy Adames,Adames,MIL,SS,,.247|84R|28HR|84RBI|8SB,82.0,Willy Adames (MIL - SS),40.0,129.0,83.3,10.5,90.0,8.0,"Willy Adames had the second-most home runs by a shortstop (31) in 2022, finishing only two behind Corey Seager for the lead. He went 8-for-11 in stolen bases, scored 83 runs, and tallied 98 RBI. So why isn't he begin drafted higher than his current ADP of 101? His batting average was .238 which perfectly matched his xBA. He did cut down on his strikeout rate, but he can be something of a free swinger. Still, in leagues with an SS and MI slot, fantasy managers can do a lot worse than a 30/10 guy in the ninth round.",SS,Willy Adames (MIL - SS),".247|84R|28HR|84RBI|8SB
Willy Adames had the second-most home runs by a shortstop (31) in 2022, finishing only two behind Corey Seager for the lead. He went 8-for-11 in stolen bases, scored 83 runs, and tallied 98 RBI. So why isn't he begin drafted higher than his current ADP of 101? His batting average was .238 which perfectly matched his xBA. He did cut down on his strikeout rate, but he can be something of a free swinger. Still, in leagues with an SS and MI slot, fantasy managers can do a lot worse than a 30/10 guy in the ninth round.",100.0
82,Tommy Edman_STL,568.0,86.0,12,58.0,30.0,0.264,0.313,150,31.0,4.0,40.0,101.0,0.396,0.709,339,H,https://www.fantasypros.com/mlb/players/thomas-edman.php,,,,,,,,,,,,,,thomas-edman,"Tommy Edman (STL - 2B,SS)",Tommy Edman,Edman,STL,"2B,SS",,.264|86R|12HR|58RBI|30SB,83.0,"Tommy Edman (STL - 2B,SS)",52.0,147.0,83.5,19.7,76.0,-7.0,"Tommy Edman's fantasy value ebbs and flows with where he bats in the Cardinals' order. The switch hitter did everything better when St. Louis put him in the leadoff slot, which led to an overall .265/.324/.400 slash line. His primary category contributions are runs (95) and stolen bases (32). He doesn't take a ton of walks but doesn't strike out much, either. If he indeed gets to bat in front of the likes of Paul Goldschmidt and Nolan Arenado, he will be worth a higher pick and should benefit from the new SB rules.","2B,SS","Tommy Edman (STL - 2B,SS)",".264|86R|12HR|58RBI|30SB
Tommy Edman's fantasy value ebbs and flows with where he bats in the Cardinals' order. The switch hitter did everything better when St. Louis put him in the leadoff slot, which led to an overall .265/.324/.400 slash line. His primary category contributions are runs (95) and stolen bases (32). He doesn't take a ton of walks but doesn't strike out much, either. If he indeed gets to bat in front of the likes of Paul Goldschmidt and Nolan Arenado, he will be worth a higher pick and should benefit from the new SB rules.",80.0
83,Salvador Perez_KC,502.0,62.0,29,84.0,1.0,0.258,0.291,130,23.0,1.0,23.0,132.0,0.48,0.771,282,H,https://www.fantasypros.com/mlb/players/salvador-perez.php,,,,,,,,,,,,,,salvador-perez,"Salvador Perez (KC - C,DH)",Salvador Perez,Perez,KC,"C,DH",,.258|62R|29HR|84RBI|1SB,84.0,"Salvador Perez (KC - C,DH)",43.0,181.0,83.7,19.4,71.0,-13.0,"Everyone saw Salvador Perez's regression coming following his career year in 2021. The question was only how far the fall would be. In 2022, he appeared in only 114 games, a far cry from the 161 the year before. Injuries plagued him and led to UCL surgery in his left thumb in the first half of the season. Even with that, the 33-year-old hit 23 home runs with 76 RBI and 48 runs scored. The catcher position is notoriously shallow so drafting a guy capable of hitting 30+ homers still ranks as a solid move. He will also presumably get more time at DH with M.J. Melendez on the roster.","C,DH","Salvador Perez (KC - C,DH)",".258|62R|29HR|84RBI|1SB
Everyone saw Salvador Perez's regression coming following his career year in 2021. The question was only how far the fall would be. In 2022, he appeared in only 114 games, a far cry from the 161 the year before. Injuries plagued him and led to UCL surgery in his left thumb in the first half of the season. Even with that, the 33-year-old hit 23 home runs with 76 RBI and 48 runs scored. The catcher position is notoriously shallow so drafting a guy capable of hitting 30+ homers still ranks as a solid move. He will also presumably get more time at DH with M.J. Melendez on the roster.",169.0
84,Byron Buxton_MIN,465.0,79.0,31,69.0,11.0,0.243,0.299,113,26.0,3.0,37.0,149.0,0.51,0.81,285,H,https://www.fantasypros.com/mlb/players/byron-buxton.php,,,,,,,,,,,,,,byron-buxton,"Byron Buxton (MIN - DH,OF)",Byron Buxton,Buxton,MIN,"DH,OF",,.243|79R|31HR|69RBI|11SB,85.0,"Byron Buxton (MIN - CF,DH)",40.0,128.0,88.1,18.1,85.0,0.0,"Byron Buxton staying healthy is the carrot dangling in front of fantasy managers every offseason. He is above the 90th percentile in all of the power categories and sprint speed, and when he is on the field, he is a dynamic player who contributes mightily to fantasy teams. Therein lies the problem, of course. Buxton played in only 92 games last year, 61 in 2021, 87 in 2019, and 28 in 2018. The volume just hasn't been there to truly be a fantasy stud. Yet every year on draft day, there he sits in the ninth or tenth round, and every year we all imagine what an absolute steal that would be if he were to play 140+ games. It's a risky proposition, but the payoff could be incredible. Just make sure you have enough IL slots.","DH,OF","Byron Buxton (MIN - DH,OF)",".243|79R|31HR|69RBI|11SB
Byron Buxton staying healthy is the carrot dangling in front of fantasy managers every offseason. He is above the 90th percentile in all of the power categories and sprint speed, and when he is on the field, he is a dynamic player who contributes mightily to fantasy teams. Therein lies the problem, of course. Buxton played in only 92 games last year, 61 in 2021, 87 in 2019, and 28 in 2018. The volume just hasn't been there to truly be a fantasy stud. Yet every year on draft day, there he sits in the ninth or tenth round, and every year we all imagine what an absolute steal that would be if he were to play 140+ games. It's a risky proposition, but the payoff could be incredible. Just make sure you have enough IL slots.",163.0
