,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
20,Yordan Alvarez_HOU,543.0,91.0,36,109.0,2.0,0.279,0.351,151,32.0,2.0,61.0,146.0,0.548,0.9,416,H,https://www.fantasypros.com/mlb/players/yordan-alvarez.php,,,,,,,,,,,,,,yordan-alvarez,"Yordan Alvarez (HOU - DH,OF)",Yordan Alvarez,Alvarez,HOU,"DH,OF",,.279|91R|36HR|109RBI|2SB,21.0,"Yordan Alvarez (HOU - LF,DH)",14.0,46.0,24.2,5.7,24.0,3.0,"Power is his calling card, and Alvarez didn't disappoint in that department last year, mashing 33 HRs with 104 RBI. He had a healthy .277 batting average in 2021 and has a career mark of .290, so the power doesn't come at the expense of BA. The power peripherals are outstanding - he's in the 97th percentile in average exit velocity, maximum exit velocity and hard hit percentage. There could be a 50 HR season lurking here. Alvarez has just one SB in 233 career games, and he's had surgery on both knees. But if those granddad knees hold up, you're likely to be please with your return on investment.","DH,OF","Yordan Alvarez (HOU - DH,OF)",".279|91R|36HR|109RBI|2SB
Power is his calling card, and Alvarez didn't disappoint in that department last year, mashing 33 HRs with 104 RBI. He had a healthy .277 batting average in 2021 and has a career mark of .290, so the power doesn't come at the expense of BA. The power peripherals are outstanding - he's in the 97th percentile in average exit velocity, maximum exit velocity and hard hit percentage. There could be a 50 HR season lurking here. Alvarez has just one SB in 233 career games, and he's had surgery on both knees. But if those granddad knees hold up, you're likely to be please with your return on investment.",28.0
21,Shane Bieber_CLE,,,23,,,,,150,,,,,,,449,P,https://www.fantasypros.com/mlb/players/shane-bieber.php,179.4,223.0,12.0,0.0,3.31,1.11,66.0,50.0,29.0,29.0,8.0,1.0,11.19,shane-bieber,Shane Bieber (CLE - SP),Shane Bieber,Bieber,CLE,SP,,12-8-0SV|3.31|1.11|11.19K9,22.0,Shane Bieber (CLE - SP),15.0,65.0,24.8,8.2,22.0,0.0,"Bieber had a breakout season in 2019, won the Cy Young Award in 2020, and was off to a good start in 2021 before a shoulder strain in mid-June landed him on IL and limited him to just two more starts the rest of the way. Bieber has some of the filthiest breaking stuff in baseball. When he's on, he piles up strikeouts and limits walks and flyballs. Shoulder problems for pitchers are worrisome, but Bieber recently told a Cleveland beat writer he feels great. There's an element of risk here, but it's injury risk, not performance risk. Bieber should continue to be a top starter if he can stay healthy.",SP,Shane Bieber (CLE - SP),"12-8-0SV|3.31|1.11|11.19K9
Bieber had a breakout season in 2019, won the Cy Young Award in 2020, and was off to a good start in 2021 before a shoulder strain in mid-June landed him on IL and limited him to just two more starts the rest of the way. Bieber has some of the filthiest breaking stuff in baseball. When he's on, he piles up strikeouts and limits walks and flyballs. Shoulder problems for pitchers are worrisome, but Bieber recently told a Cleveland beat writer he feels great. There's an element of risk here, but it's injury risk, not performance risk. Bieber should continue to be a top starter if he can stay healthy.",15.0
22,Starling Marte_NYM,543.0,89.0,17,65.0,34.0,0.278,0.327,151,29.0,3.0,40.0,111.0,0.433,0.76,356,H,https://www.fantasypros.com/mlb/players/starling-marte.php,,,,,,,,,,,,,,starling-marte,Starling Marte (NYM - OF),Starling Marte,Marte,NYM,OF,,.278|89R|17HR|65RBI|34SB,23.0,Starling Marte (NYM - CF),15.0,35.0,26.4,4.2,26.0,3.0,"Speed kills. Or at least it does outside of the Big Apple. The Mets haven't had a player swipe 30 or more bases in the last seven seasons. Will they let their big free agent acquisition loose on the basepaths? Even if they do, at 34, will Marte still be an elite bag thief? If he's not running, Marte is a fantasy liability relative to his ADP. He's unlikely to pass the 20-dinger threshold, he's only had one season with 90 or more runs in his career, he's unlikely to equal last year's .372 BABIP, and he's part of the Mets' continually anemic offense. Don't overpay. But if he falls, snatch him up.",OF,Starling Marte (NYM - OF),".278|89R|17HR|65RBI|34SB
Speed kills. Or at least it does outside of the Big Apple. The Mets haven't had a player swipe 30 or more bases in the last seven seasons. Will they let their big free agent acquisition loose on the basepaths? Even if they do, at 34, will Marte still be an elite bag thief? If he's not running, Marte is a fantasy liability relative to his ADP. He's unlikely to pass the 20-dinger threshold, he's only had one season with 90 or more runs in his career, he's unlikely to equal last year's .372 BABIP, and he's part of the Mets' continually anemic offense. Don't overpay. But if he falls, snatch him up.",77.0
23,Aaron Judge_NYY,549.0,98.0,38,98.0,5.0,0.275,0.365,151,25.0,1.0,78.0,166.0,0.534,0.899,409,H,https://www.fantasypros.com/mlb/players/aaron-judge.php,,,,,,,,,,,,,,aaron-judge,"Aaron Judge (NYY - DH,OF)",Aaron Judge,Judge,NYY,"DH,OF",,.275|98R|38HR|98RBI|5SB,24.0,"Aaron Judge (NYY - CF,RF,DH)",19.0,43.0,28.5,5.4,28.0,4.0,"All rise! His Honor enjoyed a season of reasonably good health in 2021 and posted a career-high .269 BA to go along with 39 HRs, 98 RBI and 89 runs. His 71% contact rate was the best of his career, and naturally his power peripherals were through the roof. No one punishes baseballs quite like Judge. Health is always a concern, and he doesn't run much, but the power skills should age well as this 6-7, 282-pound brute enters his 30s.","DH,OF","Aaron Judge (NYY - DH,OF)",".275|98R|38HR|98RBI|5SB
All rise! His Honor enjoyed a season of reasonably good health in 2021 and posted a career-high .269 BA to go along with 39 HRs, 98 RBI and 89 runs. His 71% contact rate was the best of his career, and naturally his power peripherals were through the roof. No one punishes baseballs quite like Judge. Health is always a concern, and he doesn't run much, but the power skills should age well as this 6-7, 282-pound brute enters his 30s.",35.0
24,Tim Anderson_CWS,603.0,99.0,21,69.0,19.0,0.296,0.327,179,33.0,2.0,28.0,135.0,0.461,0.788,358,H,https://www.fantasypros.com/mlb/players/tim-anderson.php,,,,,,,,,,,,,,tim-anderson,Tim Anderson (CWS - SS),Tim Anderson,Anderson,CWS,SS,,.296|99R|21HR|69RBI|19SB,25.0,Tim Anderson (CWS - SS),23.0,53.0,29.9,6.0,37.0,12.0,"Anderson could fall out of bed and go 2-for-5. His batting averages the last three seasons: .335, .322, .309. At this point, we have to conclude that his consistently high BABIPs aren't fluky. Anderson isn't a truly elite base stealer, but he swiped 18 bags in 123 games last season and could conceivably steal 25-30 bases in a good year. Anderson has consistently been in the 17-20 home run range, so while he won't provide a lot of help in the power department, he won't hurt you either. In a loaded White Sox lineup, Anderson has a chance to score 100 runs if he can stay healthy. Anderson's ADP suggests he might slip into the fourth round of your draft. Pounce on him if he does.",SS,Tim Anderson (CWS - SS),".296|99R|21HR|69RBI|19SB
Anderson could fall out of bed and go 2-for-5. His batting averages the last three seasons: .335, .322, .309. At this point, we have to conclude that his consistently high BABIPs aren't fluky. Anderson isn't a truly elite base stealer, but he swiped 18 bags in 123 games last season and could conceivably steal 25-30 bases in a good year. Anderson has consistently been in the 17-20 home run range, so while he won't provide a lot of help in the power department, he won't hurt you either. In a loaded White Sox lineup, Anderson has a chance to score 100 runs if he can stay healthy. Anderson's ADP suggests he might slip into the fourth round of your draft. Pounce on him if he does.",76.0
25,Teoscar Hernandez_TOR,564.0,88.0,33,102.0,11.0,0.269,0.323,152,28.0,2.0,45.0,168.0,0.501,0.824,361,H,https://www.fantasypros.com/mlb/players/teoscar-hernandez.php,,,,,,,,,,,,,,teoscar-hernandez,Teoscar Hernandez (TOR - OF),Teoscar Hernandez,Hernandez,TOR,OF,,.269|88R|33HR|102RBI|11SB,26.0,"Teoscar Hernandez (TOR - LF,RF)",20.0,49.0,29.9,5.3,31.0,5.0,"It would normally make sense to be wary of a late-ish bloomer who has a breakout year at age 28. Hernandez established new career highs in basically every offensive category last year, batting .296, belting 32 HRs, driving in 116 runs, scoring 92 times and doubling his previous season high in stolen bases with 12. But the peripheral numbers back it all up. Statcast absolutely loves Hernandez, even backing up the SB breakout by putting him in the 85th percentile for sprint speed. He'll bat cleanup in a stacked Blue Jays lineup and should get ample opportunities to drive in runs. A full repeat of his 2021 numbers might be a stretch, but Hernandez should be able to come close.",OF,Teoscar Hernandez (TOR - OF),".269|88R|33HR|102RBI|11SB
It would normally make sense to be wary of a late-ish bloomer who has a breakout year at age 28. Hernandez established new career highs in basically every offensive category last year, batting .296, belting 32 HRs, driving in 116 runs, scoring 92 times and doubling his previous season high in stolen bases with 12. But the peripheral numbers back it all up. Statcast absolutely loves Hernandez, even backing up the SB breakout by putting him in the 85th percentile for sprint speed. He'll bat cleanup in a stacked Blue Jays lineup and should get ample opportunities to drive in runs. A full repeat of his 2021 numbers might be a stretch, but Hernandez should be able to come close.",73.0
26,Matt Olson_ATL,558.0,99.0,41,114.0,3.0,0.267,0.36,149,29.0,1.0,82.0,135.0,0.546,0.906,473,H,https://www.fantasypros.com/mlb/players/matt-olson.php,,,,,,,,,,,,,,matt-olson,Matt Olson (ATL - 1B),Matt Olson,Olson,ATL,1B,,.267|99R|41HR|114RBI|3SB,27.0,Matt Olson (ATL - 1B),14.0,44.0,30.1,5.1,23.0,-4.0,"The Braves' new slugger posted career highs across the board last season - 39 HRs, 111, RBI, 101 runs and a .271 BA - and as he enters his age-28 season, he should be in his prime. The elite power is here to stay, and after batting .195 in the shortened 2020 season, Olson made huge strides in his contact rate (80%) last year and batted a very respectable .271. Going from Oakland to the Braves' friendlier ballpark could spike his HR total. Olson is a worthy power anchor.",1B,Matt Olson (ATL - 1B),".267|99R|41HR|114RBI|3SB
The Braves' new slugger posted career highs across the board last season - 39 HRs, 111, RBI, 101 runs and a .271 BA - and as he enters his age-28 season, he should be in his prime. The elite power is here to stay, and after batting .195 in the shortened 2020 season, Olson made huge strides in his contact rate (80%) last year and batted a very respectable .271. Going from Oakland to the Braves' friendlier ballpark could spike his HR total. Olson is a worthy power anchor.",8.0
27,Xander Bogaerts_BOS,574.0,93.0,26,92.0,7.0,0.285,0.358,164,36.0,1.0,65.0,121.0,0.491,0.849,417,H,https://www.fantasypros.com/mlb/players/xander-bogaerts.php,,,,,,,,,,,,,,xander-bogaerts,Xander Bogaerts (BOS - SS),Xander Bogaerts,Bogaerts,BOS,SS,,.285|93R|26HR|92RBI|7SB,28.0,Xander Bogaerts (BOS - SS),20.0,51.0,31.5,5.4,39.0,11.0,"He was batting .321 at the All-Star Break last year, but a wrist injury sapped some of his mojo in the back half of the season. Bogaerts has one of the more stable skill sets in MLB. He has a .290 career average, and his run production has been remarkably stable. You can pencil in Bogaerts for 25 HRs, 90 RBI and 90 runs, and he's likely to hew pretty close to those numbers. Fenway Park and a strong lineup work in his favor. He's been so good for so long, it's hard to believe he's still in his 20s.",SS,Xander Bogaerts (BOS - SS),".285|93R|26HR|92RBI|7SB
He was batting .321 at the All-Star Break last year, but a wrist injury sapped some of his mojo in the back half of the season. Bogaerts has one of the more stable skill sets in MLB. He has a .290 career average, and his run production has been remarkably stable. You can pencil in Bogaerts for 25 HRs, 90 RBI and 90 runs, and he's likely to hew pretty close to those numbers. Fenway Park and a strong lineup work in his favor. He's been so good for so long, it's hard to believe he's still in his 20s.",27.0
28,Julio Urias_LAD,,,23,,,,,153,,,,,,,386,P,https://www.fantasypros.com/mlb/players/julio-urias.php,173.5,176.0,13.0,0.0,3.68,1.15,71.0,46.0,31.0,30.0,7.0,0.0,9.13,julio-urias,Julio Urias (LAD - SP),Julio Urias,Urias,LAD,SP,,13-7-0SV|3.68|1.15|9.13K9,29.0,Julio Urias (LAD - SP),21.0,51.0,33.1,7.1,25.0,-4.0,"You won't be able to sneak Urias past the rest of your league again after his 20-win campaign in 2021. He's primed to join the ranks of the true aces. The Dodgers will win 100 games, with a top-10 defense. Urias is ready to pitch 200 innings and have a top-10 K/BB ratio. The Dodgers always seem to score in bunches when he's on the hill, so Urias might get 20 wins again. After bringing Urias along slowly, the Dodgers will finally unleash the young star. If he throws 210 innings, Urias will far outperform his fourth-round draft projection.",SP,Julio Urias (LAD - SP),"13-7-0SV|3.68|1.15|9.13K9
You won't be able to sneak Urias past the rest of your league again after his 20-win campaign in 2021. He's primed to join the ranks of the true aces. The Dodgers will win 100 games, with a top-10 defense. Urias is ready to pitch 200 innings and have a top-10 K/BB ratio. The Dodgers always seem to score in bunches when he's on the hill, so Urias might get 20 wins again. After bringing Urias along slowly, the Dodgers will finally unleash the young star. If he throws 210 innings, Urias will far outperform his fourth-round draft projection.",48.0
29,Trevor Story_BOS,569.0,90.0,27,82.0,21.0,0.262,0.329,149,36.0,4.0,57.0,157.0,0.486,0.814,367,H,https://www.fantasypros.com/mlb/players/trevor-story.php,,,,,,,,,,,,,,trevor-story,Trevor Story (BOS - SS),Trevor Story,Story,BOS,SS,,.262|90R|27HR|82RBI|21SB,30.0,Trevor Story (BOS - SS),24.0,58.0,33.8,4.8,34.0,4.0,"In Colorado, Story was a menace. Away from the mile high air, he's just another guy. Since 2019, Story's batting average has been 80 points lower away from Denver, and his slugging percentage is 150 points lower. He's hit 60.1% of his career home runs at Coors Field, and 62% of his career RBI have come there. Now he'll be playing his home games in Fenway Park, arguably the second-best hitters park in baseball. But while Fenway is good for hitters overall, it actually depresses home runs slightly. Let someone else spend the year complaining that they weren't smart enough to dodge this overpriced bullet.",SS,Trevor Story (BOS - SS),".262|90R|27HR|82RBI|21SB
In Colorado, Story was a menace. Away from the mile high air, he's just another guy. Since 2019, Story's batting average has been 80 points lower away from Denver, and his slugging percentage is 150 points lower. He's hit 60.1% of his career home runs at Coors Field, and 62% of his career RBI have come there. Now he'll be playing his home games in Fenway Park, arguably the second-best hitters park in baseball. But while Fenway is good for hitters overall, it actually depresses home runs slightly. Let someone else spend the year complaining that they weren't smart enough to dodge this overpriced bullet.",64.0
