,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
84,Gleyber Torres_NYY,558.0,84.0,24,80.0,13.0,0.273,0.343,152,28.0,2.0,59.0,106.0,0.459,0.802,388,H,https://www.fantasypros.com/mlb/players/gleyber-torres.php,,,,,,,,,,,,,,gleyber-torres,Gleyber Torres (NYY - 2B),Gleyber Torres,Torres,NYY,2B,,.273|84R|24HR|80RBI|13SB,85.0,Gleyber Torres (NYY - 2B),66.0,133.0,89.6,16.4,91.0,6.0,"Gleyber Torres rewarded fantasy managers who took a chance on him in 2023. He hit 25 home runs, stole 13 bases, and scored 90 runs in an offense that lacked Aaron Judge for two-thirds of the season. Now that Juan Soto is in tow, Torres should creep to the century mark in runs, and he no longer comes with the baggage of a bad K%. He reduced his strikeout rate from 22.6 percent to 14.6, and he used that increased contact to raise his batting average to .273 (xBA .283) and his OBP to .347 without losing anything in his slugging. Torres is a Top 10 second baseman in 2024.",2B,Gleyber Torres (NYY - 2B),".273|84R|24HR|80RBI|13SB
Gleyber Torres rewarded fantasy managers who took a chance on him in 2023. He hit 25 home runs, stole 13 bases, and scored 90 runs in an offense that lacked Aaron Judge for two-thirds of the season. Now that Juan Soto is in tow, Torres should creep to the century mark in runs, and he no longer comes with the baggage of a bad K%. He reduced his strikeout rate from 22.6 percent to 14.6, and he used that increased contact to raise his batting average to .273 (xBA .283) and his OBP to .347 without losing anything in his slugging. Torres is a Top 10 second baseman in 2024.",45.0
85,Nolan Arenado_STL,580.0,80.0,28,98.0,4.0,0.264,0.32,153,31.0,2.0,48.0,98.0,0.469,0.789,409,H,https://www.fantasypros.com/mlb/players/nolan-arenado.php,,,,,,,,,,,,,,nolan-arenado,Nolan Arenado (STL - 3B),Nolan Arenado,Arenado,STL,3B,,.264|80R|28HR|98RBI|4SB,86.0,Nolan Arenado (STL - 3B),44.0,155.0,91.7,13.3,72.0,-14.0,,3B,Nolan Arenado (STL - 3B),".264|80R|28HR|98RBI|4SB
",33.0
86,William Contreras_MIL,500.0,76.0,20,72.0,4.0,0.276,0.349,138,29.0,1.0,56.0,125.0,0.46,0.809,312,H,https://www.fantasypros.com/mlb/players/william-contreras.php,,,,,,,,,,,,,,william-contreras,"William Contreras (MIL - C,DH)",William Contreras,Contreras,MIL,"C,DH",,.276|76R|20HR|72RBI|4SB,87.0,"William Contreras (MIL - C,DH)",70.0,166.0,92.0,18.6,65.0,-22.0,"William Contreras arrived in 2023 and produced at a Top 10 catcher rate for the entire season. He provides a nice balance of power and average from the backstop position, hitting 17 home runs and slashing .289/.367/.457. Nothing stands out as something fantasy managers will have to ""account for"" when drafting him, ideally past the eighth round.","C,DH","William Contreras (MIL - C,DH)",".276|76R|20HR|72RBI|4SB
William Contreras arrived in 2023 and produced at a Top 10 catcher rate for the entire season. He provides a nice balance of power and average from the backstop position, hitting 17 home runs and slashing .289/.367/.457. Nothing stands out as something fantasy managers will have to ""account for"" when drafting him, ideally past the eighth round.",132.0
87,Jesus Luzardo_MIA,,,22,,,,,148,,,,,,,367,P,https://www.fantasypros.com/mlb/players/jesus-luzardo.php,170.3,196.0,10.0,0.0,3.65,1.2,69.0,56.0,30.0,30.0,9.0,0.0,10.36,jesus-luzardo,Jesus Luzardo (MIA - SP),Jesus Luzardo,Luzardo,MIA,SP,,10-9-0SV|3.65|1.20|10.36K9,88.0,Jesus Luzardo (MIA - SP),72.0,112.0,92.2,8.3,88.0,0.0,"Jesus Luzardo was on a lot of 2023 sleeper lists, and he lived up to the billing. He struck out 208 batters in 178 2/3 innings with a 3.58 ERA and 1.21 WHIP. Heading into his age-26 season, he is stretched out and ready to throw 180+ innings in 2024. Luzardo should stay north of 10 K/9, and even though there is some risk in him being prone to walks and home runs, he is a high-upside starter who can fill an SP3 slot comfortably.",SP,Jesus Luzardo (MIA - SP),"10-9-0SV|3.65|1.20|10.36K9
Jesus Luzardo was on a lot of 2023 sleeper lists, and he lived up to the billing. He struck out 208 batters in 178 2/3 innings with a 3.58 ERA and 1.21 WHIP. Heading into his age-26 season, he is stretched out and ready to throw 180+ innings in 2024. Luzardo should stay north of 10 K/9, and even though there is some risk in him being prone to walks and home runs, he is a high-upside starter who can fill an SP3 slot comfortably.",61.0
88,David Bednar_PIT,,,7,,,,,53,,,,,,,307,P,https://www.fantasypros.com/mlb/players/david-bednar.php,63.3,76.0,3.0,32.0,3.25,1.19,23.0,22.0,62.0,0.0,3.0,0.0,10.81,david-bednar,David Bednar (PIT - RP),David Bednar,Bednar,PIT,RP,,3-3-32SV|3.25|1.19|10.81K9,89.0,David Bednar (PIT - RP),60.0,139.0,93.2,21.7,79.0,-10.0,"David Bednar finished 2023 tied for the National League lead in saves. He struck out 80 batters in 67 1/3 innings and had a 222 ERA+, which puts him in the elite tier of relievers just behind Josh Hader, Devin Williams, and Felix Bautista. There isn't much to dislike about Bednar, and as last year proved, a closer doesn't have to be on a good team to rack up saves. The 29-year-old should be going higher in drafts than he is, so take advantage of the discount.",RP,David Bednar (PIT - RP),"3-3-32SV|3.25|1.19|10.81K9
David Bednar finished 2023 tied for the National League lead in saves. He struck out 80 batters in 67 1/3 innings and had a 222 ERA+, which puts him in the elite tier of relievers just behind Josh Hader, Devin Williams, and Felix Bautista. There isn't much to dislike about Bednar, and as last year proved, a closer doesn't have to be on a good team to rack up saves. The 29-year-old should be going higher in drafts than he is, so take advantage of the discount.",145.0
89,Raisel Iglesias_ATL,,,8,,,,,56,,,,,,,308,P,https://www.fantasypros.com/mlb/players/raisel-iglesias.php,65.0,76.0,4.0,31.0,3.4,1.14,25.0,18.0,64.0,0.0,3.0,0.0,10.52,raisel-iglesias,Raisel Iglesias (ATL - RP),Raisel Iglesias,Iglesias,ATL,RP,,4-3-31SV|3.40|1.14|10.52K9,90.0,Raisel Iglesias (ATL - RP),57.0,134.0,94.1,23.9,81.0,-9.0,"Raisel Iglesias finished in the Top 10 in saves with 33 last season. This number might seem low, but the Atlanta Braves didn't have many save opportunities while routinely blowing out opponents. Iglesias remains elite in Chase% (35.4), but batters lit up his fastball and sinker more than in past seasons. Iglesias will remain a Tier 2 closer because of the team he plays for, but look out for that to continue to be a double-edged sword when it comes to saves. There are other relievers with more ratio upside later in the draft.",RP,Raisel Iglesias (ATL - RP),"4-3-31SV|3.40|1.14|10.52K9
Raisel Iglesias finished in the Top 10 in saves with 33 last season. This number might seem low, but the Atlanta Braves didn't have many save opportunities while routinely blowing out opponents. Iglesias remains elite in Chase% (35.4), but batters lit up his fastball and sinker more than in past seasons. Iglesias will remain a Tier 2 closer because of the team he plays for, but look out for that to continue to be a double-edged sword when it comes to saves. There are other relievers with more ratio upside later in the draft.",142.0
90,Joe Ryan_MIN,,,28,,,,,150,,,,,,,355,P,https://www.fantasypros.com/mlb/players/joe-ryan.php,167.1,187.0,11.0,0.0,3.9,1.15,72.0,43.0,29.0,29.0,9.0,1.0,10.07,joe-ryan,Joe Ryan (MIN - SP),Joe Ryan,Ryan,MIN,SP,,11-9-0SV|3.90|1.15|10.07K9,91.0,Joe Ryan (MIN - SP),72.0,136.0,94.6,13.4,100.0,9.0,"Joe Ryan started 29 games for the Twins last year, ending up with an ERA (4.51) that was almost a full run higher than in 2022 (3.55). His xERA last year, though, was 3.53, and chances are good that he was just snakebit by a .305 BABIP. He also gave up a lot of hard contact (1.78 HR/9), but he struck out 197 batters and walked fewer than two per game. He should bounce back nicely in 2024, and you can draft him in the ninth round to be your SP2 or SP3.",SP,Joe Ryan (MIN - SP),"11-9-0SV|3.90|1.15|10.07K9
Joe Ryan started 29 games for the Twins last year, ending up with an ERA (4.51) that was almost a full run higher than in 2022 (3.55). His xERA last year, though, was 3.53, and chances are good that he was just snakebit by a .305 BABIP. He also gave up a lot of hard contact (1.78 HR/9), but he struck out 197 batters and walked fewer than two per game. He should bounce back nicely in 2024, and you can draft him in the ninth round to be your SP2 or SP3.",70.0
91,Josh Jung_TEX,551.0,75.0,25,82.0,3.0,0.256,0.303,141,28.0,2.0,37.0,174.0,0.451,0.754,271,H,https://www.fantasypros.com/mlb/players/josh-jung-3b.php,,,,,,,,,,,,,,josh-jung-3b,Josh Jung (TEX - 3B),Josh Jung,Jung,TEX,3B,,.256|75R|25HR|82RBI|3SB,92.0,Josh Jung (TEX - 3B),74.0,161.0,95.1,19.4,113.0,21.0,"Josh Jung played 121 games for the World Series champs in 2023, and he arrived in fashion. The 25-year-old hit 23 home runs, scored 75 runs, knocked in 70, and slashed .266/.316/.467. Jung is in the 98th percentile in Sweet-Spot% at 41.9, but he struggled in typical rookie fashion with strikeouts (29.3 K%) and plate discipline (5.8 BB%). If he can get to that 150-game mark, he will land in the ballpark of 30 home runs and 100 RBIs. Not too shabby for a third baseman currently going ninth round of drafts.",3B,Josh Jung (TEX - 3B),".256|75R|25HR|82RBI|3SB
Josh Jung played 121 games for the World Series champs in 2023, and he arrived in fashion. The 25-year-old hit 23 home runs, scored 75 runs, knocked in 70, and slashed .266/.316/.467. Jung is in the 98th percentile in Sweet-Spot% at 41.9, but he struggled in typical rookie fashion with strikeouts (29.3 K%) and plate discipline (5.8 BB%). If he can get to that 150-game mark, he will land in the ballpark of 30 home runs and 100 RBIs. Not too shabby for a third baseman currently going ninth round of drafts.",217.0
92,Kyle Bradish_BAL,,,21,,,,,163,,,,,,,346,P,https://www.fantasypros.com/mlb/players/kyle-bradish.php,176.3,175.0,12.0,0.0,3.74,1.23,73.0,55.0,31.0,31.0,9.0,0.0,8.93,kyle-bradish,Kyle Bradish (BAL - SP),Kyle Bradish,Bradish,BAL,SP,,12-9-0SV|3.74|1.23|8.93K9,93.0,Kyle Bradish (BAL - SP),68.0,122.0,95.9,14.8,84.0,-9.0,"Kyle Bradish had an excellent 2023 campaign. He struck out 168 batters in 168 2/3 innings, with a beautiful 2.83 ERA and 1.04 WHIP. He should come with a bit of a warning for 2024, though. His xERA was 3.82, and a low .270 BABIP added a heavy filter to his Insta-worthy stats. Bradish's four-seam fastball got lit up by batters (.563 SLG), and he will need that to improve to accompany his elite slider, which induced a 36.4 Whiff%. Chances are high he will go before the eighth round in your drafts, but reaching earlier than that is risky.",SP,Kyle Bradish (BAL - SP),"12-9-0SV|3.74|1.23|8.93K9
Kyle Bradish had an excellent 2023 campaign. He struck out 168 batters in 168 2/3 innings, with a beautiful 2.83 ERA and 1.04 WHIP. He should come with a bit of a warning for 2024, though. His xERA was 3.82, and a low .270 BABIP added a heavy filter to his Insta-worthy stats. Bradish's four-seam fastball got lit up by batters (.563 SLG), and he will need that to improve to accompany his elite slider, which induced a 36.4 Whiff%. Chances are high he will go before the eighth round in your drafts, but reaching earlier than that is risky.",76.0
93,Nick Castellanos_PHI,593.0,76.0,24,90.0,7.0,0.262,0.306,155,34.0,2.0,38.0,162.0,0.448,0.754,316,H,https://www.fantasypros.com/mlb/players/nick-castellanos.php,,,,,,,,,,,,,,nick-castellanos,Nick Castellanos (PHI - OF),Nick Castellanos,Castellanos,PHI,OF,,.262|76R|24HR|90RBI|7SB,94.0,Nick Castellanos (PHI - RF),70.0,174.0,97.0,14.5,90.0,-4.0,"Nick Castellanos, with his consistent power, is a solid pick for an OF2/3 in 2024. Last year, he belted 29 homers, notched 106 RBIs, scored 79 runs, and swiped 11 bases, all while maintaining a .272 average. At 31, his low walk rate (5.4%) and high chase rate (41%) persist, but his spot in a potent lineup featuring Bryce Harper and a revitalized Trea Turner should help him maintain near 100 RBIs. Castellanos is a wise middle-round selection, especially for RBI contributions.",OF,Nick Castellanos (PHI - OF),".262|76R|24HR|90RBI|7SB
Nick Castellanos, with his consistent power, is a solid pick for an OF2/3 in 2024. Last year, he belted 29 homers, notched 106 RBIs, scored 79 runs, and swiped 11 bases, all while maintaining a .272 average. At 31, his low walk rate (5.4%) and high chase rate (41%) persist, but his spot in a potent lineup featuring Bryce Harper and a revitalized Trea Turner should help him maintain near 100 RBIs. Castellanos is a wise middle-round selection, especially for RBI contributions.",125.0
94,Spencer Torkelson_DET,550.0,79.0,29,84.0,3.0,0.244,0.324,135,30.0,1.0,65.0,148.0,0.459,0.784,336,H,https://www.fantasypros.com/mlb/players/spencer-torkelson-if.php,,,,,,,,,,,,,,spencer-torkelson-if,Spencer Torkelson (DET - 1B),Spencer Torkelson,Torkelson,DET,1B,,.244|79R|29HR|84RBI|3SB,95.0,Spencer Torkelson (DET - 1B),50.0,131.0,98.2,14.3,140.0,45.0,"Spencer Torkelson hit 31 home runs and drove in 94, and his ISO went from .117 to .213 in 2023. He ranked in the 94th percentile in hard-hit percentage at 50.9, and he should be in line for another 30/90 season in 2024. Torkelson can hopefully continue to improve his patience while reducing his strikeouts, and he may end up being a steal at his current 10th-round ADP.",1B,Spencer Torkelson (DET - 1B),".244|79R|29HR|84RBI|3SB
Spencer Torkelson hit 31 home runs and drove in 94, and his ISO went from .117 to .213 in 2023. He ranked in the 94th percentile in hard-hit percentage at 50.9, and he should be in line for another 30/90 season in 2024. Torkelson can hopefully continue to improve his patience while reducing his strikeouts, and he may end up being a steal at his current 10th-round ADP.",94.0
95,Spencer Steer_CIN,511.0,71.0,21,76.0,9.0,0.26,0.334,133,33.0,2.0,57.0,129.0,0.453,0.788,319,H,https://www.fantasypros.com/mlb/players/spencer-steer.php,,,,,,,,,,,,,,spencer-steer,"Spencer Steer (CIN - 1B,3B,OF)",Spencer Steer,Steer,CIN,"1B,3B,OF",,.260|71R|21HR|76RBI|9SB,96.0,"Spencer Steer (CIN - 1B,3B,LF)",43.0,162.0,98.8,19.2,111.0,15.0,"Spencer Steer is expected to be eligible for 1B/3B/OF, and possibly even 2B in some formats. With a solid 2023 season of 156 games, 23 homers, and 15 steals for the Reds, Steer is a promising fantasy pick. Batting in the middle of an exciting lineup with huge potential, he's on track to surpass his 86 RBI from last year. While not standing out in advanced metrics, Steer's consistent performance offers value in Round 9 and beyond, and the fact he plays half his games at Great American Ballpark is a plus for fantasy managers.","1B,3B,OF","Spencer Steer (CIN - 1B,3B,OF)",".260|71R|21HR|76RBI|9SB
Spencer Steer is expected to be eligible for 1B/3B/OF, and possibly even 2B in some formats. With a solid 2023 season of 156 games, 23 homers, and 15 steals for the Reds, Steer is a promising fantasy pick. Batting in the middle of an exciting lineup with huge potential, he's on track to surpass his 86 RBI from last year. While not standing out in advanced metrics, Steer's consistent performance offers value in Round 9 and beyond, and the fact he plays half his games at Great American Ballpark is a plus for fantasy managers.",119.0
96,Alexis Diaz_CIN,,,9,,,,,53,,,,,,,304,P,https://www.fantasypros.com/mlb/players/alexis-diaz.php,67.0,85.0,3.0,32.0,3.92,1.32,29.0,35.0,69.0,0.0,3.0,0.0,11.42,alexis-diaz,Alexis Diaz (CIN - RP),Alexis Diaz,Diaz,CIN,RP,,3-3-32SV|3.92|1.32|11.42K9,97.0,Alexis Diaz (CIN - RP),67.0,142.0,100.8,21.9,92.0,-5.0,"Alexis Diaz finished second in the National League with 37 saves and had a 3.07 ERA and 1.19 WHIP. He also struck out 86 batters in 67 1/3 innings, and he held opponents to an xBA of .192. The knocks against Diaz are that he was in the sixth percentile in BB% at 12.6, and he pitches in Cincinnati, which always feels like playing with fire. The 27-year-old is a step away from being in the upper tier of closers, but he will provide plenty of saves if you can tolerate the walks.",RP,Alexis Diaz (CIN - RP),"3-3-32SV|3.92|1.32|11.42K9
Alexis Diaz finished second in the National League with 37 saves and had a 3.07 ERA and 1.19 WHIP. He also struck out 86 batters in 67 1/3 innings, and he held opponents to an xBA of .192. The knocks against Diaz are that he was in the sixth percentile in BB% at 12.6, and he pitches in Cincinnati, which always feels like playing with fire. The 27-year-old is a step away from being in the upper tier of closers, but he will provide plenty of saves if you can tolerate the walks.",151.0
